text,date,location,polarity,subjectivity,classification
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 08:35:52 +0000 2021,"Walcha, New South Wales",0.10000000000000002,0.3833333333333333,Positive
Walk-in COVID-19 Vaccine Clinics today,,,,,
Clarendon Leisure Centre 9am-1pm AstraZeneca (40+ only),,,,,
"Salford Royal (Mayo Buildi…""",Wed Jun 30 08:35:53 +0000 2021,Manchester 🐝,0.0,1.0,Neutral
The risk of developing blood clots after Covid vaccination has mainly been linked to the AstraZeneca vaccine in recent mon…,Wed Jun 30 08:05:57 +0000 2021,Great Britain 🇬🇧,0.08333333333333333,0.29166666666666663,Positive
"Whatever one’s view on particular vaccines 💉, the way our state and federal leaders have politicised the AstraZeneca vacc…",Wed Jun 30 08:06:02 +0000 2021,"Sydney, New South Wales",0.16666666666666666,0.3333333333333333,Positive
"Blue ticks for some, Twitter gaol for the rest of us.",Wed Jun 30 08:06:04 +0000 2021,"Birmingham, England",0.0,0.1,Neutral
Just tuned in to NBN 3 and heard the TOTALLY skewed rubbish about Morrison's rogue advice re Astra Zeneca last nigh…,Wed Jun 30 08:06:11 +0000 2021,"Newcastle, New South Wales",0.0,0.4083333333333333,Neutral
ATAGI has always said AZ can be used in people under 60 years if the person has made an informed decision.  ,,,,,
"The assertion tha…""",Wed Jun 30 08:06:22 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Please remember that you are not fully vaccinated until 2 weeks after your second dose of ChAdOx1 Astra Zeneca vaccine…,Wed Jun 30 08:06:32 +0000 2021,"Belfast, Northern Ireland",0.0,0.0,Neutral
"ASTRA ZENECA OFFICIAL REPOED DEATHS AND REACTIONS. These now stand at 904 deaths and 745,965 reactions including 10,…",Wed Jun 30 08:06:33 +0000 2021,"Scotland, United Kingdom",0.0,0.0,Neutral
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 08:06:38 +0000 2021,Angus Scotland,0.10000000000000002,0.3833333333333333,Positive
Great thread,,,,,
Remember," the decisions that CHOs make relate to population risks - they are thinking about the impact on million…""",Wed Jun 30 08:06:44 +0000 2021,Australia c/o UK,0.8,0.75
Immune responses to the AstraZeneca vaccine improve with a longer gap,Tue Jun 29 06:42:55 +0000 2021,London,0.0,0.0,Neutral
"Inventor of Oxford Astra Zeneca vaccine gets standing ovation at Wimbledon. Anyone thinking of Lucy Taberer, 47, from…",Tue Jun 29 06:43:08 +0000 2021,"SW England, UK",0.0,0.0,Neutral
"This may be a bloody good answer in the long run, but FFS Scomo knows how to make a bloody mess of everything.  ‘It…",Tue Jun 29 06:43:18 +0000 2021,New South Wales,-0.22500000000000003,0.595,Negative
Aust top medical body refuses to endorse Scottythefukwit announcement that under-40s can get AstraZeneca.. It just keep…,Tue Jun 29 06:43:24 +0000 2021,"Terrigal, New South Wales",0.25,0.25,Positive
Third AstraZeneca dose after six months helps fight variants ,,,,,
" &gt; book me in!""",Tue Jun 29 06:43:27 +0000 2021,"North East, England",0.0,0.0,Neutral
And who funded the study?,,,,,
The University of Oxford!,,,,,
And who funds the University of Oxford?,,,,,
The Gates Foundation," which h…""",Tue Jun 29 06:43:43 +0000 2021,Yorkshire England,0.0,0.0
Wow!,,,,,
The AMA refuses to endorse the PM’s announcement that under-40s can get AstraZeneca," saying it goes against official…""",Tue Jun 29 06:43:44 +0000 2021,Dublin Melb London Brussels,0.125,1.0
"It's simple if you're under 60, the Scott government's advice remains that you should not get Astra Zeneca because it m…",Tue Jun 29 06:43:48 +0000 2021,"Terrigal, New South Wales",0.0,0.35714285714285715,Neutral
'Probe launched into death of man after receiving AstraZeneca COVID vaccine 2nd dose in Jordan 10 minutes after leaving…,Mon Jun 28 11:09:59 +0000 2021,UK,0.0,0.0,Neutral
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:10:01 +0000 2021,"Manchester, UK",0.05,0.15,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:10:09 +0000 2021,Berkshire UK,0.05,0.15,Positive
BREAKING Research shows a third dose of the AstraZeneca COVID19 vaccine at least six months after the second jab would boost…,Mon Jun 28 11:10:11 +0000 2021,East London via Yorkshire & Oz,-0.09999999999999999,0.13333333333333333,Negative
May as well hold off step 4 until we’ve done this then. It’ll only take until spring 2022.,,,,,
"Rinse and repeat and re…""",Mon Jun 28 11:10:20 +0000 2021,Manchester,0.0,1.0,Neutral
This isn't right IMO,Mon Jun 28 11:10:53 +0000 2021,"Edinburgh, Scotland",0.2857142857142857,0.5357142857142857,Positive
( a third?,Mon Jun 28 11:10:53 +0000 2021,"Baker St, London",0.0,0.0,Neutral
"If you want AZ, you can have it if it’s available. Huge step.",Mon Jun 28 11:10:54 +0000 2021,"Horney Common, England",0.4,0.65,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:06:03 +0000 2021,UK,0.05,0.15,Positive
"We're pleased to announce the appointment of Dr.  as EVP, Oncology R&amp;D following the passing of José Basel…",Mon Jun 28 11:06:04 +0000 2021,"Cambridge, England",0.25,0.55,Positive
BREAKING Anyone under 60 who wants to get the AstraZeneca vaccine can now ask their GP for it. New scheme will mean patie…,Mon Jun 28 11:06:09 +0000 2021,"Sydney, New South Wales",0.007954545454545455,0.41401515151515156,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:06:17 +0000 2021,London,0.05,0.15,Positive
Breaking National cabinet has agreed on an indemnity scheme for GPs to give the AstraZeneca vaccine to Australians under the…,Mon Jun 28 11:06:26 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
They’re literally making this shit up as they go ain’t they,Mon Jun 28 11:06:44 +0000 2021,"Huntingdon, Cambridgeshire",-0.2,0.8,Negative
"If you want AZ, you can have it if it’s available. Huge step.",Mon Jun 28 11:06:53 +0000 2021,"Sydney, New South Wales",0.4,0.65,Positive
"I'm confused, isn't the AstraZeneca jab in the UK the same as yours? What's all the fuss about? (Not you to…",Wed Jun 30 08:33:13 +0000 2021,"Sydney, New South Wales",-0.2,0.4125,Negative
if you have a patient/friend/family member who is a little anxious about having their second dose of AstraZeneca this PHE docu…,Wed Jun 30 08:33:13 +0000 2021,"Milton Keynes, UK and International",-0.14583333333333334,0.5,Negative
This chaotic and contradictory messaging around Astra Zeneca is making things far harder than they have to be in the Paci…,Wed Jun 30 08:33:36 +0000 2021,"Sydney, New South Wales",0.0,0.5,Neutral
2nd jab done! 💉,,,,,
"CovidVaccine FullyVaccinated Astrazeneca""",Wed Jun 30 08:33:39 +0000 2021,"Scotland, United Kingdom",0.0,0.0,Neutral
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 08:33:51 +0000 2021,"England, United Kingdom",0.10000000000000002,0.3833333333333333,Positive
My fragile (38kg!) 81 year old mother in law is waiting for the Pfizer vaccine based on initial reluctance of her G…,Wed Jun 30 08:33:52 +0000 2021,"Sydney, New South Wales",0.03333333333333333,0.2333333333333333,Positive
Is there a plan to allow people who get AZ that they can get a dose of Pfizer later when it becomes available? I think i…,Tue Jun 29 06:31:58 +0000 2021,"Sydney, New South Wales",0.2,0.2,Positive
Health Australianpolitics Premiers question AstraZeneca vaccine backflip and demand Morrison government lower int…,Tue Jun 29 06:32:04 +0000 2021,"Somerset, United Kingdom",0.0,0.0,Neutral
"It's simple if you're under 60, the Scott government's advice remains that you should not get Astra Zeneca because it m…",Tue Jun 29 06:32:06 +0000 2021,"Sydney, New South Wales",0.0,0.35714285714285715,Neutral
Why have we been blighted by this excuse for a PM?,,,,,
"There could not be a worse period of time in recent history to be sad…""",Tue Jun 29 06:32:22 +0000 2021,"Sydney, New South Wales",-0.15,0.3,Negative
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Tue Jun 29 06:32:49 +0000 2021,"Glasgow, Scotland",0.0,0.0,Neutral
This is a fantastically informative thread. I might do a shorter thread on its key points tomorrow if people want and\or re…,Tue Jun 29 06:32:50 +0000 2021,"Woking, England",0.0,1.0,Neutral
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:03:56 +0000 2021,some were in UK,0.05,0.15,Positive
Over 18's vaccination clinic at Didsbury Street 8am to 8pm. First dose Pfizer and 2nd dose Astra Zeneca. Either wal…,Mon Jun 28 11:04:00 +0000 2021,"Blackburn, England",0.125,0.16666666666666666,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:04:03 +0000 2021,Lincolnshire / West London,0.05,0.15,Positive
Good announcement by Morrison government will create an indemnity scheme so GPs can give AstraZeneca vaccine to people u…,Mon Jun 28 11:04:06 +0000 2021,"Sydney, New South Wales",0.7,0.6000000000000001,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:04:19 +0000 2021,England,0.05,0.15,Positive
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:04:35 +0000 2021,"North East, England",0.05,0.15,Positive
"So the UK has vaccine SOVEREIGNTY, but has allowed the mislabelling of ASTRA ZENECA vaccines from INDIA during a deadly G…",Fri Jul 02 19:38:00 +0000 2021,"Saint Helens, England",-0.2,0.4,Negative
"So the UK has vaccine SOVEREIGNTY, but has allowed the mislabelling of ASTRA ZENECA vaccines from INDIA during a deadly G…",Fri Jul 02 19:38:00 +0000 2021,Sheffield UK,-0.2,0.4,Negative
'Norway to pay compensation for AstraZeneca side effects as patients who suffered from Pfizer &amp; Moderna watch and w…,Fri Jul 02 19:38:12 +0000 2021,"London, England, UK",0.0,0.0,Neutral
Join the millions across London who have safely received the COVID19 vaccination. We have a walk-in vaccination clinic…,Fri Jul 02 19:38:37 +0000 2021,"Kilburn, England",0.5,0.5,Positive
Norway to pay compensation for AstraZeneca side effects as patients who suffered from Pfizer &amp; Moderna watch and wa…,Fri Jul 02 19:38:41 +0000 2021,Cambridgeshire UK,0.0,0.0,Neutral
How to further hate the EU ! So I suspect will 25 of the 27? It's more loss of income for them!,,,,,
"You know the other…""",Fri Jul 02 19:38:42 +0000 2021,"England, UK",-0.125,0.6333333333333333,Negative
BREAKING Research shows a third dose of the AstraZeneca COVID19 vaccine at least six months after the second jab would boost…,Mon Jun 28 11:09:00 +0000 2021,"London, England",-0.09999999999999999,0.13333333333333333,Negative
Who is bat shit crazy enough to trust a word  and  say 🥴,Mon Jun 28 11:09:03 +0000 2021,"Liverpool, England",-0.26666666666666666,0.7333333333333334,Negative
No scientific case for giving booster AstraZeneca Covid vaccines at the moment - a call instead to get single jabs…,Mon Jun 28 11:09:21 +0000 2021,London via Glasgow,-0.07142857142857142,0.21428571428571427,Negative
Third dose una soon be 4th watch then so on,Mon Jun 28 11:09:29 +0000 2021,West London,0.0,0.0,Neutral
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:09:44 +0000 2021,Republic of Wales,0.05,0.15,Positive
"Me, husband + colleague in UK (all in 30’s) have had 2 AZ jabs.",,,,,
Some minor side effects day after," but clearly still h…""",Mon Jun 28 11:09:46 +0000 2021,"Sydney, New South Wales",0.02500000000000001,0.29166666666666663
That’s good. I even came across an article where people less than 40 went to the vaccination centre…,Mon Jun 28 11:07:56 +0000 2021,"Sydney, New South Wales",0.26666666666666666,0.33333333333333337,Positive
It’s going to be really interesting to see how big the demand is for AstraZeneca in the under 40s. Some people obviously very…,Mon Jun 28 11:08:04 +0000 2021,"Sydney, New South Wales",0.16666666666666666,0.3666666666666667,Positive
Line up for your 3rd jab.,Mon Jun 28 11:08:17 +0000 2021,UK,0.0,0.0,Neutral
“Just one more vaccine and I promise this time you can get your life back” 😄,Mon Jun 28 11:08:38 +0000 2021,"Lincoln, England",0.25,0.25,Positive
You think AstraZeneca are giving up the cash cow by making it fully effective in 2 jabs,Mon Jun 28 11:08:45 +0000 2021,"Birmingham, England",0.23333333333333334,0.48333333333333334,Positive
BREAKING Research shows a third dose of the AstraZeneca COVID19 vaccine at least six months after the second jab…,Mon Jun 28 11:08:46 +0000 2021,"London, UK",-0.09999999999999999,0.13333333333333333,Negative
The comments present a cross section of why we are still in this mess.,Mon Jun 28 11:07:11 +0000 2021,"Ealing, London, UK",-0.05833333333333333,0.05833333333333333,Negative
"Until the pandemic ends. And AstraZeneca as allowed to end it contractually this month, I believe.",Mon Jun 28 11:07:11 +0000 2021,London,0.0,0.0,Neutral
"COVID-19 No need for booster AstraZeneca jab at the moment, says Oxford Vaccine Group - despite evidence it restor…",Mon Jun 28 11:07:21 +0000 2021,"London, England",0.0,0.0,Neutral
"COVID-19 No need for booster AstraZeneca jab at the moment, says Oxford Vaccine Group - despite evidence it restor…",Mon Jun 28 11:07:24 +0000 2021,England,0.0,0.0,Neutral
Research by the University of Oxford team that developed the AstraZeneca COVID-19 vaccine shows that giving a third dose…,Mon Jun 28 11:07:26 +0000 2021,London,0.05,0.15,Positive
"COVID-19 No need for booster AstraZeneca jab at the moment, says Oxford Vaccine Group - despite evidence it restor…",Mon Jun 28 11:07:54 +0000 2021,"Oxford, England",0.0,0.0,Neutral
Premiers question AstraZeneca vaccine backflip and demand Morrison government lower international arrivals cap,Tue Jun 29 06:39:06 +0000 2021,London,0.0,0.0,Neutral
Awesome. 👏🏻👏🏻,Tue Jun 29 06:39:06 +0000 2021,Scotland : West,1.0,1.0,Positive
So who  gave Morrison the advice to change Astra Zeneca rules….again….,Tue Jun 29 06:39:08 +0000 2021,"Terrigal, New South Wales",0.0,0.0,Neutral
Young Aussies now have the choice of getting vaccinated with AstraZeneca but is it worth the risk? A Sydney party may have…,Tue Jun 29 06:39:10 +0000 2021,"Sydney, New South Wales",0.2,0.25,Positive
Have you seen this?,Tue Jun 29 06:39:17 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Have you seen this  ?  Crick on AZ + DELTA.,,,,,
"Expect more Marr type cases.""",Tue Jun 29 06:39:30 +0000 2021,North Wales,0.5,0.5,Positive
A mixed schedule of vaccines where a shot of Pfizer COVID19 vaccine is given four weeks after an AstraZeneca shot will pro…,Tue Jun 29 06:39:39 +0000 2021,"London, England",0.0,0.25,Neutral
Australia’s top medical body refuses to endorse PM’s announcement that under-40s can get AstraZeneca,Tue Jun 29 06:34:57 +0000 2021,"Sydney, New South Wales",0.25,0.25,Positive
"If you're over 40 and haven't booked your COVID-19 vaccination, you can 'grab an AstraZeneca jab' tomorrow at Salisbury C…",Tue Jun 29 06:35:19 +0000 2021,"Salisbury, England",0.0,0.0,Neutral
Garblewacking bullshit from bullshit boy!! 🤬🤬🤬,Tue Jun 29 06:35:26 +0000 2021,"South Coast, New South Wales",0.0,0.0,Neutral
Pure class! Wimbledon at its finest acknowledging a remarkable woman 😭👏🏼,Tue Jun 29 06:35:37 +0000 2021,London,0.5089285714285714,0.625,Positive
6x reduced antibody neutralisation vs. Delta variant in  /  Legacy study of 106 Oxford-AstraZeneca…,Tue Jun 29 06:35:49 +0000 2021,London,0.0,0.0,Neutral
This is a fantastically informative thread. I might do a shorter thread on its key points tomorrow if people want and\or re…,Tue Jun 29 06:35:53 +0000 2021,"Bath, England",0.0,1.0,Neutral
Queensland confirms what we were all dreading Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,Wed Jun 30 08:07:58 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
The risk of developing blood clots after Covid vaccination has mainly been linked to the AstraZeneca vaccine in recent mon…,Wed Jun 30 08:08:01 +0000 2021,"Southampton, England",0.08333333333333333,0.29166666666666663,Positive
"ASTRA ZENECA OFFICIAL REPOED DEATHS AND REACTIONS. These now stand at 904 deaths and 745,965 reactions including 10,…",Wed Jun 30 08:08:30 +0000 2021,Shropshire,0.0,0.0,Neutral
Going to Devon County Show &amp; not had both doses of COVID-19 vaccine? Come to our pop-up clinic in Wadsworth Pavilion! We’…,Wed Jun 30 08:08:35 +0000 2021,"Devon, England",0.0,0.0,Neutral
"THE LATEST GOVT DATA FOR PFIZER DEATHS AND DRUG REACTIONS - 425 reported deaths, 210,168 reactions. Why is this not on…",Wed Jun 30 08:08:43 +0000 2021,United Kingdom,0.5,0.9,Positive
6x reduced antibody neutralisation vs. Delta variant in  /  Legacy study of 106 Oxford-AstraZeneca…,Tue Jun 29 06:34:15 +0000 2021,SW London,0.0,0.0,Neutral
Yes the UK/US taskforce meeting last week made very slow progress. The US side is being very cautious due…,Tue Jun 29 06:34:17 +0000 2021,Greater Manchester,-0.06333333333333335,0.29555555555555557,Negative
Scott Morrison under 40s can get AstraZeneca,,,,,
State premiers hmm not sure about that, ATAGI says preferably nah,,,,
"ATAGI h…""",Tue Jun 29 06:34:37 +0000 2021,"Sydney, New South Wales",-0.25,0.8888888888888888,Negative
Awesome. 👏🏻👏🏻,Tue Jun 29 06:34:53 +0000 2021,"Swansea, Wales",1.0,1.0,Positive
"If you are over 60 or are waiting for your second dose of AZ, please get vaccinated. It's available, effective and safe.",Tue Jun 29 06:34:54 +0000 2021,"Sydney, New South Wales",0.375,0.42500000000000004,Positive
We are running an AstraZeneca and Pfizer Drop-In Clinic this Saturday (3 July) in Kelso for Borders residents in the groups…,Fri Jul 02 20:10:02 +0000 2021,"Gordon, Berwickshire, Scotland",0.0,0.0,Neutral
"It’s still not recommended by WHO for under 18s and pregnant people, if it’s not proven safe for all t…",Fri Jul 02 20:10:07 +0000 2021,UK,0.41666666666666663,0.5,Positive
Lets get this news out !!!!!,Fri Jul 02 20:10:14 +0000 2021,"Heathfield, England",0.0,0.0,Neutral
Can you spare a few moments to watch Astra's story. She's available to Foster to adopt and we want to let you know…,Fri Jul 02 20:10:40 +0000 2021,"Hull, England",0.1,0.25,Positive
We are running an AstraZeneca and Pfizer Drop-In Clinic this Saturday (3 July) in Kelso for Borders residents in the groups…,Fri Jul 02 20:10:51 +0000 2021,Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,0.0,0.0,Neutral
This is really quite unbelievable but then again it is in character ScottyTheAnnouncer,Tue Jun 29 06:38:06 +0000 2021,"Sydney, New South Wales",-0.024999999999999994,0.6,Negative
EU accepts AstraZeneca vaccines from UK and EU countries for vaccine passports. ,,,,,
"EU does not accept the same AstraZene…""",Tue Jun 29 06:38:08 +0000 2021,East London,0.0,0.125,Neutral
URGENT do not take medical advice from a politician. “Australia’s top medical body rejects PM’s announcement that under-40…,Tue Jun 29 06:38:27 +0000 2021,"Sydney, New South Wales",0.16666666666666666,0.16666666666666666,Positive
"Cripes, this is a total shermozzle ",,,,,
"Australia’s top medical body rejects PM’s announcement that under-40s can get AstraZen…""",Tue Jun 29 06:38:37 +0000 2021,"Sydney, New South Wales",0.16666666666666666,0.4166666666666667,Positive
Please ask people to come to TIC today for 1st and 2nd doses of AstraZeneca. No appointment required. Open until 7pm,Thu Jul 01 14:15:07 +0000 2021,United Kingdom,0.0,0.25,Neutral
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 14:16:32 +0000 2021,Kent,0.0,0.0,Neutral
"With the side effects I suffered after the Astra vaccine, I'm not getting a…",Thu Jul 01 14:19:51 +0000 2021,"Harlow, Essex",0.0,0.0,Neutral
Yes that is wat they are exporting but they are manufacturi…,Thu Jul 01 14:20:05 +0000 2021,"Leeds, England",0.0,0.0,Neutral
Hang on... the PM has been spotted! ,,,,,
Watching Premier ’s media conference just now... 👀 ,,,,,
"It’s time the PM…""",Thu Jul 01 14:20:10 +0000 2021,Down South Western Australia,0.0,0.0,Neutral
QLD Premier Annastacia Palaszczuk gives the strongest rebuke yet to PM's suggestion under 40s can ask GPs for AstraZeneca…,Wed Jun 30 08:34:16 +0000 2021,Scotland,0.0,0.0,Neutral
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 08:34:20 +0000 2021,Scotland,0.10000000000000002,0.3833333333333333,Positive
The risk of developing blood clots after Covid vaccination has mainly been linked to the AstraZeneca vaccine in recent mon…,Wed Jun 30 08:34:44 +0000 2021,England,0.08333333333333333,0.29166666666666663,Positive
The Covid vaccination drop-in clinic will be back at Lower Place car park in Newhaven tomorrow (Thursday 1 July) from 11am t…,Wed Jun 30 08:34:48 +0000 2021,Sussex,0.0,0.0,Neutral
I see some unlucky sods have been given an AstraZeneca vaccine that might mean they can’t travel. You’d have to be…,Fri Jul 02 20:17:02 +0000 2021,"Bristol, England",-0.3125,0.6875,Negative
would be the one I had 😅,Fri Jul 02 20:17:10 +0000 2021,Hertfordshire,0.0,0.0,Neutral
HELLO??? 😭😭😭😭,Fri Jul 02 20:17:15 +0000 2021,❃ུ۪ ❀ུ۪ ❁ུ۪ uk 𓆙 23 ⬠,0.0,0.0,Neutral
Imagine if these millions of people channelled their 'frustration' at discrimination towards the illegal restrictions on *ever…,Fri Jul 02 20:17:32 +0000 2021,"London, England",-0.5,0.5,Negative
"Mrs Merkel does  not want UK people going on holiday in the EU, so go somewhere else. Now I hear they are creating legal d…",Fri Jul 02 20:17:44 +0000 2021,UK,0.2,0.2,Positive
Scott Morrison under 40s can get AstraZeneca,,,,,
State premiers hmm not sure about that, ATAGI says preferably nah,,,,
"ATAGI h…""",Tue Jun 29 06:41:05 +0000 2021,"Sydney, New South Wales",-0.25,0.8888888888888888,Negative
They're fucking CLAPPING at Wimbledon though! Are we actually in Hell?,Tue Jun 29 06:41:06 +0000 2021,"Welshpool, UK",-0.375,0.45,Negative
Health Minister Martin Foley says the decision to open up AstraZeneca vaccines to people under 40 was not a national cab…,Tue Jun 29 06:41:23 +0000 2021,"Sydney, New South Wales",0.0,0.5,Neutral
"Mixing Pfizer, AstraZeneca Vaccines Gives Strong Covid Protection, Study Finds - The New York Times",Tue Jun 29 06:41:43 +0000 2021,"Sydney, New South Wales",0.2848484848484848,0.5939393939393939,Positive
6x reduced antibody neutralisation vs. Delta variant in  /  Legacy study of 106 Oxford-AstraZeneca…,Tue Jun 29 06:36:55 +0000 2021,Cornellà - London,0.0,0.0,Neutral
Wife of man who died from AstraZeneca jab is locked out of £470k government support,Tue Jun 29 06:37:10 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
"Suspect honest chat about side effects is really helpful—only anecdotal ofc, but two things I hear a lot volunteeri…",Tue Jun 29 06:37:13 +0000 2021,"London, England",0.4,0.55,Positive
A third jab for Ocrevus users?,,,,,
"Reluctant to go with the headline and there's no link to the study or mention of immunoco…""",Tue Jun 29 06:37:17 +0000 2021,"London, England",0.0,0.0,Neutral
Not having second Astra Zeneca..will you let me mix,Thu Jul 01 14:59:03 +0000 2021,London,0.0,0.0,Neutral
"1,403 💉fatal events reported to MHRA in UK🇬🇧",,,,,
ASTRAZENECA,,,,,
Reactions 762,706,,,,
Deaths 936 (+32),,,,,
"Blood clot death 70 (+2)…""",Thu Jul 01 14:59:14 +0000 2021,London,0.0,0.0,Neutral
"Sorry Jeanette Young. You were, absolutely, scaremongering over AstraZeneca. You should clarify, apologise, and move on, an…",Thu Jul 01 14:59:19 +0000 2021,"Stanwell Park, New South Wales",-0.06666666666666667,0.7666666666666666,Negative
COVID vaccines combining AstraZeneca and Pfizer may boost immunity – new study  via,Thu Jul 01 14:59:45 +0000 2021,UK,0.13636363636363635,0.45454545454545453,Positive
